Russell Westbrook,Oklahoma City Thunder,2016-02-24,2015,3468,1610612760,400828739,4,4,40,0,Driving Floating Jump Shot,2PT Field Goal,0,Dallas Mavericks,9,31,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-10-28,2015,3468,1610612760,400827900,4,3,53,0,Driving Layup Shot,2PT Field Goal,4.9,San Antonio Spurs,38,30,10,8.2,"Duncan, Tim",3,16
Russell Westbrook,Oklahoma City Thunder,2015-10-30,2015,3468,1610612760,400827909,2,0,50,0,Driving Layup Shot,2PT Field Goal,5.5,Orlando Magic,-12,16,15,11.9,"Vucevic, Nikola",3.6,12
Russell Westbrook,Oklahoma City Thunder,2015-11-13,2015,3468,1610612760,400828021,1,11,40,1,Driving Layup Shot,2PT Field Goal,4,Philadelphia 76ers,-1,5,1,4.4,"McConnell, TJ",1.6,7.9
Russell Westbrook,Oklahoma City Thunder,2015-11-16,2015,3468,1610612760,400828042,2,5,20,1,Driving Layup Shot,2PT Field Goal,2.9,Memphis Grizzlies,12,3,11,8.7,"Green, Jeff",3.2,15.5
Russell Westbrook,Oklahoma City Thunder,2015-11-16,2015,3468,1610612760,400828042,2,5,49,1,Driving Layup Shot,2PT Field Goal,1.8,Memphis Grizzlies,-2,2,12,9.1,"Randolph, Zach",1.8,14.7
Russell Westbrook,Oklahoma City Thunder,2016-02-27,2015,3468,1610612760,400828761,5,3,36,0,Driving Layup Shot,2PT Field Goal,0,Golden State Warriors,32,27,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-12-13,2015,3468,1610612760,400828243,2,7,23,0,Driving Layup Shot,2PT Field Goal,6.6,Utah Jazz,-12,2,4,4.7,"Hood, Rodney",0.7,24
Russell Westbrook,Oklahoma City Thunder,2015-12-10,2015,3468,1610612760,400828218,3,2,28,0,Driving Layup Shot,2PT Field Goal,3.2,Atlanta Hawks,15,8,11,9.9,"Muscala, Mike",2.8,14
Russell Westbrook,Oklahoma City Thunder,2016-01-06,2015,3468,1610612760,400828421,2,0,51,0,Driving Layup Shot,2PT Field Goal,7.5,Memphis Grizzlies,19,2,9,6.9,"Gasol, Marc",1.4,16
Russell Westbrook,Oklahoma City Thunder,2016-01-06,2015,3468,1610612760,400828421,2,2,22,1,Driving Layup Shot,2PT Field Goal,5.8,Memphis Grizzlies,-14,11,4,3.3,"Lee, Courtney",1.7,10.3
Russell Westbrook,Oklahoma City Thunder,2016-01-06,2015,3468,1610612760,400828421,3,5,49,0,Driving Layup Shot,2PT Field Goal,5.1,Memphis Grizzlies,15,7,4,4.9,"Green, Jeff",1.3,24
Russell Westbrook,Oklahoma City Thunder,2016-01-06,2015,3468,1610612760,400828421,3,10,28,1,Driving Layup Shot,2PT Field Goal,5,Memphis Grizzlies,-19,-6,6,6.5,"Barnes, Matt",1.9,7.8
Russell Westbrook,Oklahoma City Thunder,2015-10-30,2015,3468,1610612760,400827909,5,1,22,0,Driving Layup Shot,2PT Field Goal,4.8,Orlando Magic,-7,21,16,12.6,"Vucevic, Nikola",2.2,10.5
Russell Westbrook,Oklahoma City Thunder,2015-12-16,2015,3468,1610612760,400828265,3,5,18,0,Driving Layup Shot,2PT Field Goal,5.8,Portland Trail Blazers,24,3,4,3.9,"Vonleh, Noah",2.2,18
Russell Westbrook,Oklahoma City Thunder,2015-12-16,2015,3468,1610612760,400828265,1,3,11,1,Driving Layup Shot,2PT Field Goal,4,Portland Trail Blazers,20,7,8,5.9,"Davis, Ed",1.8,15.9
Russell Westbrook,Oklahoma City Thunder,2015-12-16,2015,3468,1610612760,400828265,1,5,19,0,Driving Layup Shot,2PT Field Goal,6.9,Portland Trail Blazers,25,7,10,7.9,"Plumlee, Mason",3.4,16
Russell Westbrook,Oklahoma City Thunder,2015-12-16,2015,3468,1610612760,400828265,3,9,10,1,Driving Layup Shot,2PT Field Goal,6.1,Portland Trail Blazers,12,2,15,10.6,"Aminu, Al-Farouq",0.6,12.9
Russell Westbrook,Oklahoma City Thunder,2016-02-24,2015,3468,1610612760,400828739,1,3,42,0,Driving Layup Shot,2PT Field Goal,0,Dallas Mavericks,-16,18,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-02-03,2015,3468,1610612760,400828627,3,5,59,0,Driving Layup Shot,2PT Field Goal,0,Orlando Magic,10,11,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-02-03,2015,3468,1610612760,400828627,2,0,11,1,Driving Layup Shot,2PT Field Goal,0,Orlando Magic,4,8,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-02-03,2015,3468,1610612760,400828627,2,0,46,0,Driving Layup Shot,2PT Field Goal,0,Orlando Magic,19,-5,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-02-03,2015,3468,1610612760,400828627,4,0,29,1,Driving Layup Shot,2PT Field Goal,0,Orlando Magic,9,0,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-02-03,2015,3468,1610612760,400828627,2,8,31,1,Driving Layup Shot,2PT Field Goal,0,Orlando Magic,-16,3,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-01-29,2015,3468,1610612760,400828588,4,6,50,0,Driving Layup Shot,2PT Field Goal,0,Houston Rockets,-12,8,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-26,2015,3468,1610612760,400828975,3,1,38,1,Driving Layup Shot,2PT Field Goal,0,San Antonio Spurs,2,3,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-01-29,2015,3468,1610612760,400828588,1,3,16,1,Driving Layup Shot,2PT Field Goal,0,Houston Rockets,-11,2,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-01-08,2015,3468,1610612760,400828436,2,0,42,1,Driving Layup Shot,2PT Field Goal,4.8,Los Angeles Lakers,12,8,4,4.7,"Brown, Anthony",2.8,24
Russell Westbrook,Oklahoma City Thunder,2016-03-26,2015,3468,1610612760,400828975,4,6,4,0,Driving Layup Shot,2PT Field Goal,0,San Antonio Spurs,17,11,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-10-28,2015,3468,1610612760,400827900,3,2,46,1,Driving Layup Shot,2PT Field Goal,3.9,San Antonio Spurs,39,5,2,2.2,"Ginobili, Manu",0.4,16.2
Russell Westbrook,Oklahoma City Thunder,2015-12-21,2015,3468,1610612760,400828305,3,7,10,1,Driving Layup Shot,2PT Field Goal,4.1,Los Angeles Clippers,6,0,9,7.6,"Jordan, DeAndre",1,15.5
Russell Westbrook,Oklahoma City Thunder,2016-01-08,2015,3468,1610612760,400828436,4,1,45,1,Driving Layup Shot,2PT Field Goal,0.4,Los Angeles Lakers,4,2,9,13.2,"Bass, Brandon",0.8,10.3
Russell Westbrook,Oklahoma City Thunder,2016-03-16,2015,3468,1610612760,400828890,3,5,31,0,Driving Layup Shot,2PT Field Goal,0,Boston Celtics,17,3,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-16,2015,3468,1610612760,400828890,1,8,3,1,Driving Layup Shot,2PT Field Goal,0,Boston Celtics,-17,-1,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-11-20,2015,3468,1610612760,400828070,4,0,19,1,Driving Layup Shot,2PT Field Goal,4.5,New York Knicks,-2,-5,2,2.3,"Thomas, Lance",2.7,20.1
Russell Westbrook,Oklahoma City Thunder,2016-03-16,2015,3468,1610612760,400828890,2,3,20,0,Driving Layup Shot,2PT Field Goal,0,Boston Celtics,-27,7,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-16,2015,3468,1610612760,400828890,1,7,41,1,Driving Layup Shot,2PT Field Goal,0,Boston Celtics,22,0,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-10-28,2015,3468,1610612760,400827900,1,6,37,0,Driving Layup Shot,2PT Field Goal,4.3,San Antonio Spurs,43,4,1,4.4,"Green, Danny",2.8,13.9
Russell Westbrook,Oklahoma City Thunder,2016-03-03,2015,3468,1610612760,400828798,4,0,12,1,Driving Layup Shot,2PT Field Goal,0,Golden State Warriors,10,11,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-11,2015,3468,1610612760,400828855,1,9,29,0,Driving Layup Shot,2PT Field Goal,0,Minnesota Timberwolves,-11,7,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-03,2015,3468,1610612760,400828798,2,6,12,0,Driving Layup Shot,2PT Field Goal,0,Golden State Warriors,-16,7,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-11,2015,3468,1610612760,400828855,4,3,44,1,Driving Layup Shot,2PT Field Goal,0,Minnesota Timberwolves,-9,2,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-14,2015,3468,1610612760,400828880,3,5,22,1,Driving Layup Shot,2PT Field Goal,0,Portland Trail Blazers,9,0,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-11,2015,3468,1610612760,400828855,3,11,4,1,Driving Layup Shot,2PT Field Goal,0,Minnesota Timberwolves,-7,-1,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-01-29,2015,3468,1610612760,400828588,1,8,22,1,Driving Layup Shot,2PT Field Goal,0,Houston Rockets,0,7,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-02-03,2015,3468,1610612760,400828627,1,3,34,1,Driving Layup Shot,2PT Field Goal,0,Orlando Magic,-14,3,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-03-14,2015,3468,1610612760,400828880,1,10,42,1,Driving Layup Shot,2PT Field Goal,0,Portland Trail Blazers,-1,16,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-12-23,2015,3468,1610612760,400828322,2,8,55,1,Driving Layup Shot,2PT Field Goal,5,Los Angeles Lakers,9,3,12,10,"Russell, D'Angelo",1.2,12.8
Russell Westbrook,Oklahoma City Thunder,2016-01-02,2015,3468,1610612760,400828384,1,4,32,0,Driving Layup Shot,2PT Field Goal,1.6,Charlotte Hornets,0,15,11,8.1,"Lin, Jeremy",2.9,11.8
Russell Westbrook,Oklahoma City Thunder,2016-01-02,2015,3468,1610612760,400828384,3,8,42,0,Driving Layup Shot,2PT Field Goal,3.2,Charlotte Hornets,-4,11,3,4.8,"Williams, Marvin",0.6,17.3
Russell Westbrook,Oklahoma City Thunder,2016-01-02,2015,3468,1610612760,400828384,1,7,49,1,Driving Layup Shot,2PT Field Goal,4.4,Charlotte Hornets,2,8,12,10.9,"Lin, Jeremy",1.1,11.9
Russell Westbrook,Oklahoma City Thunder,2015-12-27,2015,3468,1610612760,400828343,1,5,39,1,Driving Layup Shot,2PT Field Goal,3.3,Denver Nuggets,14,8,6,8,"Faried, Kenneth",3.9,16.1
Russell Westbrook,Oklahoma City Thunder,2016-02-21,2015,3468,1610612760,400828711,3,2,42,0,Driving Layup Shot,2PT Field Goal,0,Cleveland Cavaliers,12,2,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2016-02-21,2015,3468,1610612760,400828711,1,6,20,1,Driving Layup Shot,2PT Field Goal,0,Cleveland Cavaliers,4,3,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-12-27,2015,3468,1610612760,400828343,1,10,45,1,Driving Layup Shot,2PT Field Goal,3.5,Denver Nuggets,2,8,2,4.9,"Harris, Gary",0.3,9.3
Russell Westbrook,Oklahoma City Thunder,2015-12-27,2015,3468,1610612760,400828343,3,8,28,1,Driving Layup Shot,2PT Field Goal,5.4,Denver Nuggets,17,3,12,9.6,"Harris, Gary",1.5,15.1
Russell Westbrook,Oklahoma City Thunder,2016-01-29,2015,3468,1610612760,400828588,1,5,26,1,Driving Layup Shot,2PT Field Goal,0,Houston Rockets,-1,7,0,0,,0,0
Russell Westbrook,Oklahoma City Thunder,2015-12-27,2015,3468,1610612760,400828343,1,7,47,0,Driving Layup Shot,2PT Field Goal,2.5,Denver Nuggets,-14,8,0,0,"Lauvergne, Joffrey",2.1,20.8
Russell Westbrook,Oklahoma City Thunder,2015-12-27,2015,3468,1610612760,400828343,1,8,57,0,Driving Layup Shot,2PT Field Goal,6.9,Denver Nuggets,-14,0,3,2,"Lauvergne, Joffrey",1.4,13.6
Russell Westbrook,Oklahoma City Thunder,2016-02-21,2015,3468,1610612760,400828711,1,2,18,0,Driving Layup Shot,2PT Field Goal,0,Cleveland Cavaliers,-25,8,0,0,,0,0
